Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
114,21,4.6,22.761593,75.886362,22.801593,75.926362,28032022,164500,165000,3,1,0,2,0,1,0,1,26
684,35,4.5,18.546947,73.900626,18.576947,73.930626,3032022,231000,231500,5,0,1,1,0,0,0,1,27
598,34,4.8,22.725835,75.887648,22.855835,76.017648,18032022,215000,215500,5,3,0,1,0,1,0,1,43
685,20,4.7,0.0,0.0,0.03,0.03,17022022,205500,210000,5,3,1,2,0,0,0,1,17
686,22,4.7,18.520016,73.830547,18.580016,73.890547,1042022,173000,173500,2,1,2,0,1,1,0,1,16
292,23,4.7,12.304569,76.643622,12.434569,76.773622,2032022,224500,225500,6,0,1,1,0,1,0,0,16
687,22,4.5,0.0,0.0,0.04,0.04,11022022,123500,124000,2,2,2,2,1,1,0,0,25
570,31,4.516247161731036,12.297954,76.665169,12.377954,76.745169,12032022,192536,195500,3,1,3,0,2,1,0,1,36
25,23,4.7,26.849596,75.800512,26.989596,75.940512,2032022,200000,200500,3,3,0,1,0,1,1,1,48
688,22,4.4,19.874449,75.360232,19.984449,75.470232,12022022,171500,172500,3,1,1,0,0,0,0,1,39
406,33,4.5,17.45971,78.368855,17.53971,78.448855,6032022,192000,193500,5,3,2,1,1,1,0,0,35
684,29,4.6,18.546947,73.900626,18.636947,73.990626,18032022,221000,222500,5,0,0,3,0,1,0,0,24
637,20,4.6,22.722634,75.886959,22.852634,76.016959,8032022,201500,202000,4,3,1,0,0,1,0,1,26
413,37,4.0,0.0,0.0,0.08,0.08,27032022,173500,174500,1,1,0,3,0,1,0,1,39
689,29,4.613072286943748,12.323978,76.627961,12.363978,76.667961,19032022,152594,140500,3,1,3,3,3,0,0,1,28
401,20,4.7,12.325461,76.632278,12.385461,76.692278,5032022,233000,234500,2,0,0,2,0,1,0,1,19
3,24,4.4,11.003669,76.976494,11.023669,76.996494,24032022,112500,113500,4,2,0,2,0,0,0,1,34
690,20,4.9,11.024839,77.007003,11.034839,77.017003,19032022,115500,121000,6,2,0,1,0,1,0,0,17
495,28,4.7,11.021278,76.995017,11.111278,77.085017,27032022,212500,214000,5,3,2,1,1,1,0,1,29
691,32,4.8,26.482419,80.320939,26.572419,80.410939,16022022,201000,202000,1,3,0,3,0,3,1,1,44
692,36,4.8,22.75004,75.902847,22.76004,75.912847,19032022,82000,83000,6,0,1,0,0,1,0,0,27
693,35,4.7,0.0,0.0,0.05,0.05,24032022,233000,234500,2,0,2,2,2,0,0,1,19
694,23,4.7,18.994049,72.825203,19.044049,72.875203,5042022,223000,223500,2,0,2,3,0,1,0,1,19
58,22,4.8,21.183434,72.814492,21.253434,72.884492,16032022,215000,220500,5,3,2,3,2,1,0,1,25
391,29,4.8,21.149669,72.772629,21.239669,72.862629,18032022,204000,205000,4,3,0,1,0,1,0,1,30
163,23,4.5,23.351489,85.324253,23.361489,85.334253,1032022,102000,102500,3,0,0,2,0,0,0,1,23
695,27,4.4,0.0,0.0,0.07,0.07,2032022,193000,193500,2,3,2,2,2,1,0,0,35
517,28,4.8,17.430448,78.418213,17.450448,78.438213,15032022,92500,93500,1,0,2,3,0,0,0,1,19
38,22,4.7,12.972532,77.608179,13.022532,77.658179,13032022,201500,202500,2,3,2,1,0,0,0,1,33
499,30,4.552556583685803,-12.337978,76.616792,12.387978,76.666792,3032022,210691,220500,3,1,3,0,2,0,0,1,33
696,37,4.9,11.016298,76.972076,11.046298,77.002076,1042022,234500,0,6,0,1,0,0,1,0,1,22
384,28,4.3,0.0,0.0,0.04,0.04,1032022,150000,150500,5,2,0,3,0,1,0,1,31
697,32,4.8,12.323994,76.626167,12.433994,76.736167,4042022,223500,225000,2,0,0,3,0,2,0,0,37
295,30,4.6,0.0,0.0,0.04,0.04,13022022,124000,124500,1,2,2,2,1,1,0,1,19
175,20,4.6,18.563934,73.915367,18.593934,73.945367,7032022,193000,193500,1,3,2,0,1,1,0,0,10
30,30,4.1,21.160437,72.774209,21.240437,72.854209,12032022,204500,205500,1,3,0,3,0,1,0,1,37
581,21,4.5,21.185047,72.80859,21.235047,72.85859,13032022,202500,203000,2,3,0,3,0,1,0,1,29
441,20,4.5,22.751234,75.88949,22.861234,75.99949,25032022,223000,224500,6,0,0,1,0,1,0,1,19
363,34,4.8,10.006881,76.345397,10.116881,76.455397,14022022,211500,213000,1,3,1,1,1,1,0,1,28
7,21,4.9,12.352058,76.60665,12.432058,76.68665,4042022,174500,180000,3,1,1,1,0,0,0,1,25
436,21,4.5,22.311603,73.165012,22.391603,73.245012,8032022,171000,172500,2,1,0,3,0,1,0,1,32
141,28,4.9,11.025083,77.015393,11.105083,77.095393,4042022,225000,225500,5,0,2,3,1,0,0,0,17
221,39,4.6,17.455894,78.375467,17.545894,78.465467,23032022,172500,173500,6,1,2,0,0,1,0,1,30
277,33,4.4,26.849596,75.800512,26.889596,75.840512,28032022,141500,143000,4,2,1,2,0,0,0,1,32
698,34,4.5,11.025083,77.015393,11.095083,77.085393,8032022,223000,224500,1,0,0,2,0,1,0,1,29
111,33,5.0,23.416792,85.316842,23.506792,85.406842,25032022,184000,185000,6,1,0,2,0,2,0,1,33
699,23,4.5,19.1093,72.825451,19.1293,72.845451,1042022,82500,84000,2,0,2,3,2,0,0,0,18
700,37,4.9,12.970221,77.645396,13.010221,77.685396,30032022,154000,155000,6,1,0,1,0,1,0,1,38
43,38,4.1,19.091458,72.827808,19.161458,72.897808,2032022,171000,172500,4,1,2,0,2,1,0,1,32
340,35,4.1,19.120083,72.907385,19.230083,73.017385,12032022,172500,173000,1,1,0,2,0,0,0,1,38
461,34,5.0,30.890184,75.829615,30.920184,75.859615,17022022,235500,0,5,0,1,3,1,1,0,1,20
17,27,4.3,17.426228,78.407495,17.496228,78.477495,6032022,174500,175500,2,1,1,3,0,1,0,1,32
701,20,4.6,23.351058,85.325731,23.371058,85.345731,28032022,91000,92000,6,0,1,1,1,0,0,1,13
702,37,4.7,0.0,0.0,0.05,0.05,13022022,225500,231000,3,0,1,1,1,0,0,1,15
164,22,5.0,22.728163,75.884212,22.858163,76.014212,31032022,211000,212500,1,3,2,1,0,1,0,0,15
481,38,5.0,26.902328,75.794257,26.952328,75.844257,1042022,171500,172500,2,1,2,2,2,0,0,1,16
627,36,4.6,21.170096,72.789122,21.200096,72.819122,3042022,202500,203000,6,3,1,0,1,1,0,1,25
703,27,4.6,18.56245,73.916619,18.61245,73.966619,30032022,224000,225500,4,0,2,1,2,0,0,0,10
244,36,4.6,21.170096,72.789122,21.190096,72.809122,17032022,111500,113000,3,2,2,3,2,0,0,1,25
298,32,4.6,23.371292,85.327872,23.441292,85.397872,20032022,191000,191500,2,3,2,0,0,1,0,0,46
704,20,4.8,12.933284,77.615428,12.963284,77.645428,1042022,232500,233000,1,0,2,2,1,1,0,1,21
370,31,4.3,19.875522,75.367127,20.005522,75.497127,12022022,233000,234500,2,0,0,2,0,2,0,0,37
705,20,4.7,13.064181,80.236442,13.114181,80.286442,11032022,231500,233000,2,0,0,1,0,1,0,0,16
393,32,4.9,22.760072,75.892574,22.780072,75.912574,28032022,82500,84000,3,0,0,3,0,0,0,0,29
706,30,4.9,0.0,0.0,0.09,0.09,12032022,193500,194000,3,3,0,2,0,1,1,1,53
640,22,4.8,18.536718,73.830327,18.586718,73.880327,19032022,223500,224500,3,0,2,1,1,0,0,1,12
440,25,4.9,18.516216,73.842527,18.526216,73.852527,17032022,114000,115500,1,2,1,1,1,0,0,0,13
707,30,4.58886600564057,19.065838,72.832658,19.195838,72.962658,27032022,188542,190000,5,1,0,1,0,1,0,1,30
467,29,4.8,26.911378,75.789034,26.941378,75.819034,15032022,193000,194000,4,3,2,1,0,1,0,1,25
708,20,4.8,11.02091,76.940432,11.10091,77.020432,27032022,201500,202500,2,3,0,2,0,1,0,1,38
157,32,4.6,17.458998,78.500366,17.538998,78.580366,23032022,235000,500,6,0,2,2,1,1,0,1,26
709,32,4.8,19.22384,72.841347,19.26384,72.881347,19032022,124000,124500,6,2,1,1,0,1,0,1,29
192,30,4.9,26.846156,75.8023,26.896156,75.8523,24032022,235000,0,2,0,0,1,0,1,0,1,23
436,38,4.8,22.311603,73.165012,22.331603,73.185012,17032022,91000,91500,3,0,1,2,1,0,0,0,16
710,31,4.5,30.366322,78.070453,30.476322,78.180453,16022022,193500,195000,4,3,1,2,0,2,0,1,39
711,39,4.0,30.361281,78.068022,30.421281,78.128022,11022022,192500,193000,2,3,1,0,0,1,0,1,37
712,32,4.6,22.751234,75.88949,22.801234,75.93949,1042022,202500,203000,2,3,0,3,0,0,0,1,29
698,32,4.9,11.025083,77.015393,11.035083,77.025393,17032022,114000,115500,1,2,0,3,0,1,0,1,24
524,35,4.9,22.310329,73.169083,22.320329,73.179083,17032022,101000,102000,6,0,1,0,1,1,0,0,25
701,27,4.9,23.351058,85.325731,23.401058,85.375731,5042022,172500,173500,5,1,1,3,1,0,0,1,20
713,30,4.2,0.0,0.0,0.05,0.05,13032022,220000,221000,4,3,0,2,0,1,0,1,44
714,22,4.9,22.732225,75.874765,22.792225,75.934765,5032022,211000,212000,4,3,1,3,1,0,0,1,18
361,29,4.5,11.022169,76.999594,11.112169,77.089594,12032022,200000,201500,1,3,1,1,0,0,0,1,23
684,36,4.1,18.546947,73.900626,18.606947,73.960626,5042022,225000,225500,4,0,0,2,0,0,0,1,24
530,39,4.6,0.0,0.0,0.06,0.06,3042022,194500,200000,3,3,1,1,1,1,0,1,26
652,29,4.7,26.902328,75.794257,26.942328,75.834257,26032022,162500,163500,5,1,1,0,0,1,0,1,26
715,25,4.9,21.15276,72.778059,21.24276,72.868059,18032022,224500,225000,6,0,0,3,0,0,0,1,19
716,32,4.0,12.939496,77.625999,13.029496,77.715999,27032022,181500,183000,4,1,0,0,0,1,0,0,40
472,31,4.0,21.160522,72.771477,21.230522,72.841477,10032022,181500,182500,3,1,1,1,0,1,0,1,44
592,22,4.8,17.424114,78.347554,17.444114,78.367554,5032022,90000,90500,1,0,2,2,0,0,0,0,15
215,20,4.9,11.006686,76.951736,11.136686,77.081736,20032022,211500,213000,4,3,1,0,1,0,0,0,26
137,28,4.7220005528080495,0.0,0.0,0.01,0.01,28032022,94000,95500,1,0,0,1,0,1,0,1,19
225,22,4.7,19.178321,72.834715,19.208321,72.864715,24032022,183500,184500,5,1,2,3,1,0,0,1,24
652,20,4.9,26.902328,75.794257,26.942328,75.834257,7032022,121000,122500,6,2,1,3,1,0,0,0,14
182,30,4.9,12.310972,76.659264,12.360972,76.709264,1032022,185000,190000,6,1,2,1,2,1,0,1,34
546,23,4.8,26.905287,75.794592,26.965287,75.854592,11032022,233500,234000,1,0,2,3,1,0,0,1,24
83,28,4.8,12.939496,77.625999,13.049496,77.735999,18032022,223500,225000,5,0,0,0,0,0,0,0,15
717,30,5.0,13.005801,80.250744,13.055801,80.300744,9032022,213000,213500,4,3,2,0,0,1,0,1,25
491,25,4.8,26.49095,80.318656,26.55095,80.378656,13022022,221000,221500,3,0,2,1,1,1,0,0,14
242,37,4.7,0.0,0.0,0.05,0.05,13022022,231000,232000,2,0,1,0,1,1,0,0,18
718,28,4.6,26.473698,80.352677,26.533698,80.412677,13022022,212000,212500,6,3,1,0,0,1,0,0,11
472,25,4.7,21.160522,72.771477,21.230522,72.841477,6042022,192000,192500,1,3,1,2,1,0,0,0,19
502,27,4.7,11.024839,77.007003,11.044839,77.027003,30032022,111500,113000,1,2,1,0,0,1,0,0,15
719,35,4.6,0.0,0.0,0.09,0.09,16022022,173000,173500,6,1,2,3,1,0,0,1,23
361,21,4.8,11.022169,76.999594,11.082169,77.059594,3032022,185500,190000,1,1,1,3,1,0,0,0,13
554,24,4.9,22.753839,75.897429,22.863838,76.007429,8032022,174000,175500,5,1,2,3,1,0,0,1,24
514,22,4.6,26.891191,75.802083,27.001191,75.912083,29032022,222500,224000,3,0,0,3,0,1,0,1,23
720,38,4.9,22.75004,75.902847,22.80004,75.952847,17032022,184500,185000,4,1,2,0,0,1,0,1,29
148,27,4.1,17.450851,78.379347,17.480851,78.409347,26032022,234500,0,5,0,0,1,0,0,0,1,22
721,26,4.5,30.899584,75.809346,30.929584,75.839346,17022022,195000,200000,6,3,2,0,2,0,0,0,19
722,21,4.8,12.337928,76.617889,12.357928,76.637889,21032022,83000,83500,6,0,2,3,0,0,0,0,13
212,32,4.5,11.010375,76.95295,11.030375,76.97295,28032022,91000,92000,2,0,0,1,0,1,0,1,28
193,35,4.6,25.449659,81.839744,25.479659,81.869744,11022022,232500,234000,6,0,1,3,1,0,0,1,21
638,29,4.9,18.927584,72.832585,19.007584,72.912585,25032022,180000,181000,6,1,0,2,0,1,0,1,29
531,23,4.5,13.066762,80.251865,13.096762,80.281865,1042022,213500,214000,3,3,2,1,0,1,0,0,27
552,31,4.9,23.355164,85.324097,23.395164,85.364097,3042022,153500,155000,2,1,0,2,0,1,0,1,30
723,20,4.8,13.081878,80.248519,13.121878,80.288519,3042022,164500,165000,6,1,2,1,2,1,0,1,20
724,39,4.8,18.554382,73.798206,18.594382,73.838206,24032022,124500,125000,6,2,2,2,1,1,0,1,29
592,33,4.9,17.424114,78.347554,17.474114,78.397554,15032022,225000,230500,4,0,1,0,0,1,0,1,26
365,28,4.8,17.431477,78.40035,17.481477,78.45035,1032022,193500,195000,1,3,2,0,0,1,0,1,18
725,22,4.9,22.553227,88.353273,22.613227,88.413273,13022022,203500,204500,3,3,1,3,0,1,0,1,25
726,34,4.7,17.431668,78.408321,17.441668,78.418321,26032022,115500,121000,5,2,0,3,0,3,0,1,44
448,26,4.8,13.054347,80.257221,13.084347,80.287221,26032022,191000,192000,3,3,1,3,0,1,0,1,26
417,21,4.9,11.003008,76.97544,11.113008,77.08544,27032022,175000,180500,3,1,0,3,0,1,0,1,38
616,22,4.9,23.374878,85.335739,23.434878,85.395739,9032022,182000,183000,6,1,0,0,0,0,0,1,12
387,30,4.7,12.906229,77.596791,12.936229,77.626791,1042022,231000,232000,6,0,1,3,0,1,0,1,29
571,23,4.7,26.905287,75.794592,27.035287,75.924592,6032022,213500,215000,2,3,2,3,2,1,0,1,38
324,33,4.2,13.026279,80.174568,13.036279,80.184568,15032022,100000,100500,4,0,0,2,0,1,0,1,33
174,36,4.3,12.323194,76.630583,12.433194,76.740583,29032022,175500,180500,5,1,2,0,1,1,0,1,35
108,29,5.0,23.359194,85.325447,23.419194,85.385447,17032022,193000,193500,3,3,1,3,0,1,0,0,20
501,36,4.9,12.949934,77.699386,12.959934,77.709386,21032022,82500,83500,1,0,0,1,0,0,0,1,21
700,27,5.0,12.970221,77.645396,13.010221,77.685396,3042022,162500,164000,6,1,0,3,0,1,0,1,26
673,30,4.564659724337392,12.986047,80.218114,13.016047,80.248114,30032022,176196,173000,3,1,3,3,0,1,0,1,32
495,30,4.9,11.021278,76.995017,11.081278,77.055017,7032022,203000,204000,4,3,1,2,1,1,0,1,34
90,39,4.1,12.316967,76.603067,12.366967,76.653067,21032022,215500,221000,4,3,1,0,0,1,0,1,32
727,29,4.625175427595337,30.319528,78.040267,30.349528,78.070267,17022022,50925,500,5,0,0,1,0,0,0,1,27
670,33,4.9,18.539299,73.897902,18.559299,73.917902,11032022,85000,90500,1,0,0,3,0,1,0,1,21
530,31,4.9,0.0,0.0,0.09,0.09,18032022,231000,232500,1,0,1,2,1,1,0,1,29
414,31,4.8,18.569156,73.774723,18.629156,73.834723,21032022,181500,182500,2,1,2,2,1,1,0,1,18
728,24,4.5,12.334022,76.618203,12.444022,76.728203,4042022,172500,173500,3,1,2,2,1,0,0,1,25
599,21,5.0,17.438263,78.397865,17.508263,78.467865,29032022,212500,214000,1,3,1,0,0,0,0,1,18
729,27,4.6,23.232537,77.429845,23.252537,77.449845,11022022,104500,105000,5,0,1,0,1,0,0,1,18
569,38,4.7,25.454697,81.834492,25.504697,81.884492,17022022,221500,222000,6,0,1,3,0,1,0,1,29
499,31,4.8,12.337978,76.616792,12.357978,76.636792,11032022,82500,83000,3,0,0,2,0,1,0,0,21
558,29,5.0,18.55144,73.804855,18.60144,73.854855,15032022,173000,174500,1,1,1,2,1,0,0,1,19
730,39,4.8,22.751857,75.866699,22.781857,75.896699,28032022,185500,191000,5,1,0,0,0,1,0,1,39
662,29,4.9,22.32,73.17,22.37,73.22,9032022,201000,202000,6,3,1,1,0,1,0,0,15
84,30,5.0,17.433809,78.386744,17.443809,78.396744,13032022,91500,92500,3,0,2,0,1,0,0,0,17
226,34,4.6,13.054347,80.257221,13.074347,80.277221,15032022,113500,114500,2,2,2,2,1,1,0,1,29
731,36,4.3,18.593481,73.785901,18.723481,73.915901,29032022,214500,215500,4,3,0,3,0,1,1,1,44
308,34,5.0,0.0,0.0,0.06,0.06,30032022,204000,205000,6,3,1,1,1,1,0,1,26
272,29,4.7,19.131141,72.813074,19.19114,72.873074,3042022,234500,0,4,0,1,1,0,1,0,1,14
408,37,4.8,18.533811,73.899315,18.663811,74.029315,2042022,204500,210000,3,3,2,1,1,1,0,0,35
732,22,4.4,22.32,73.17,22.38,73.23,15032022,0,1000,6,0,0,2,0,1,0,1,27
305,27,4.1,21.149669,72.772629,21.229669,72.852629,27032022,213500,214000,3,3,1,2,0,1,0,1,32
706,29,4.649381708898515,0.0,0.0,0.06,0.06,5042022,192536,195500,6,3,1,3,1,0,0,0,25
198,31,4.4,17.429585,78.392621,17.489585,78.452621,3032022,202000,203000,4,3,0,1,0,1,0,0,40
213,26,4.5,17.483216,78.552111,17.553216,78.622111,14032022,225500,230500,2,0,2,1,1,1,0,1,23
398,30,4.600969146292159,-27.160934,-78.044095,27.180934,78.064095,13022022,118100,93000,3,0,1,1,0,1,0,0,29
135,38,4.9,0.0,0.0,0.04,0.04,30032022,160000,160500,3,1,2,2,1,1,0,1,18
733,21,4.6,0.0,0.0,0.02,0.02,11022022,115000,115500,5,2,0,2,0,1,0,1,23
734,35,4.7,22.745536,75.893106,22.785536,75.933106,1042022,135000,140500,1,2,1,3,1,0,0,1,24
396,21,4.7,13.086438,80.220672,13.136439,80.270672,13032022,180000,180500,1,1,2,2,0,1,0,1,14
735,32,5.0,30.332735,78.054222,30.412735,78.134222,14022022,173000,173500,5,1,0,0,0,2,0,1,41
736,29,4.6,21.149569,72.772697,21.279569,72.902697,23032022,230000,230500,5,0,1,1,0,1,0,1,16
283,32,4.5,22.761226,75.887522,22.851226,75.977522,16032022,194000,194500,6,3,1,2,0,0,0,1,37
8,20,4.5,17.433809,78.386744,17.483809,78.436744,26032022,181500,183000,6,1,2,1,0,1,0,1,24
283,28,4.6,22.761226,75.887522,22.791226,75.917522,26032022,201500,203000,5,3,2,0,2,1,0,0,14
737,23,4.7,21.157729,72.768726,21.237729,72.848726,16032022,174000,174500,2,1,2,2,0,0,0,1,38
115,32,4.9,11.026117,76.944652,11.036117,76.954652,17032022,91500,92000,2,0,0,3,0,0,0,1,25
473,33,4.0,13.058616,80.264151,13.118616,80.324151,11032022,204500,205500,2,3,2,2,1,1,0,1,35
738,36,4.3,9.982834,76.283268,10.022834,76.323268,13022022,123500,125000,2,2,2,3,1,2,0,0,39
262,35,3.7,19.12663,72.829976,19.25663,72.959976,18032022,205500,210500,5,3,2,0,1,0,0,1,31
189,38,4.3,12.978453,77.643685,12.988453,77.653685,1032022,112000,112500,3,2,2,0,2,1,0,1,37
449,38,4.9,19.120083,72.907385,19.170083,72.957385,9032022,200000,200500,4,3,0,0,0,1,0,1,47
20,37,4.4,23.357804,85.325146,23.487804,85.455146,14032022,233500,235000,3,0,0,0,0,1,0,1,44
486,32,4.6,12.981615,80.231598,13.011615,80.261598,13032022,215500,220500,1,3,0,0,0,0,0,0,24
200,38,4.6,26.913987,75.752891,26.973987,75.812891,11032022,0,500,3,0,2,1,2,1,0,1,15
239,34,4.9,0.0,0.0,0.09,0.09,6042022,191000,192500,3,3,0,1,0,1,1,1,40
267,33,4.5,18.543626,73.905101,18.623626,73.985101,14032022,223000,223500,6,0,2,0,0,0,0,0,28
143,20,5.0,11.001753,76.986241,11.111753,77.096241,10032022,221000,222500,2,0,2,0,2,1,0,0,28
418,20,4.8,26.914142,75.805704,26.954142,75.845704,5032022,165500,170000,2,1,0,3,0,1,0,1,20
739,32,4.8,0.0,0.0,0.05,0.05,11022022,224000,224500,4,0,2,0,1,1,0,0,27
513,26,4.7,0.0,0.0,0.04,0.04,15022022,144000,144500,4,2,1,0,0,0,0,0,10
78,36,4.7,26.913483,75.803139,26.993483,75.883139,25032022,192500,194000,5,3,2,0,2,1,0,1,25
740,21,5.0,15.498603,73.826911,15.588603,73.916911,16022022,215000,220500,4,3,2,3,1,1,0,1,18
661,29,4.6,19.1093,72.825451,19.1793,72.895451,25032022,184500,185500,3,1,0,3,0,0,0,1,32
296,33,4.6,17.450851,78.379347,17.580851,78.509347,14032022,232000,233500,6,0,2,2,0,0,0,1,21
655,31,4.7,18.539299,73.897902,18.569299,73.927902,1032022,235000,0,2,0,1,1,1,1,0,0,18
616,32,4.8,23.374878,85.335739,23.404878,85.365739,9032022,175000,175500,4,1,1,2,0,1,0,1,30
542,39,4.5,18.546947,73.900626,18.566947,73.920626,17032022,113000,114000,1,2,1,1,0,1,0,1,19
741,22,4.9,17.450851,78.379347,17.460851,78.389347,5042022,115000,120500,2,2,2,3,1,1,0,1,30
141,28,4.9,11.025083,77.015393,11.105083,77.095393,16032022,201500,202500,3,3,1,1,0,1,0,1,31
742,32,4.6,26.483672,80.320708,26.503672,80.340708,13022022,115500,120000,6,2,2,1,1,1,0,1,25
743,39,4.8,12.914264,77.6784,13.004264,77.7684,6032022,192500,193500,5,3,0,3,0,1,0,1,38
730,38,4.7,22.751857,75.866699,22.811857,75.926699,24032022,213500,214500,4,3,2,0,2,1,0,1,30
744,32,4.6,19.131141,72.813074,19.201141,72.883074,31032022,174500,175500,6,1,0,1,0,1,0,1,37
411,37,4.8,26.910262,75.783013,27.050262,75.923013,8032022,221000,222000,4,0,0,1,0,1,0,1,27
525,33,4.9,15.561295,73.749478,15.611295,73.799478,17022022,181500,182000,6,1,2,2,0,1,0,1,29
4,29,4.7,12.972793,80.249982,13.012793,80.289982,28032022,132000,133500,5,2,0,3,0,2,1,1,39
112,29,4.5,26.892312,75.806896,27.032312,75.946896,29032022,221500,222000,3,0,0,1,0,0,0,0,24
20,27,4.8,23.357804,85.325146,23.407804,85.375146,1032022,190000,190500,1,1,2,3,1,0,0,1,19
164,28,4.9,22.728163,75.884212,22.778163,75.934212,30032022,173500,174000,2,1,2,3,0,0,0,1,17
515,27,4.9,0.0,0.0,0.11,0.11,27032022,191500,192500,6,3,2,1,1,1,0,1,22
315,31,4.8,19.874733,75.353942,19.884733,75.363942,15022022,110000,110500,1,0,1,2,1,0,0,0,11
8,20,2.5,17.433809,78.386744,17.563809,78.516744,18032022,235500,1000,1,0,1,0,1,1,0,1,43
597,27,4.5,13.049645,80.242268,13.179645,80.372268,10032022,184500,190000,6,1,1,3,0,0,0,0,16
745,29,4.5,22.5491,88.400467,22.5891,88.440467,13022022,132500,133000,4,2,2,1,0,1,0,1,18
507,34,5.0,17.455894,78.375467,17.465894,78.385467,1042022,113500,114000,6,2,0,0,0,1,0,1,33
708,37,4.6,11.02091,76.940432,11.07091,76.990432,9032022,181000,182500,4,1,0,0,0,1,0,1,30
632,24,4.6,23.353783,85.326967,23.483783,85.456967,2032022,212500,213000,3,3,2,0,1,1,0,0,38
456,27,4.8,23.39925,85.390464,23.47925,85.470464,27032022,184000,184500,6,1,2,2,1,1,0,1,25
673,32,4.6,12.986047,80.218114,13.076047,80.308114,6042022,235500,500,3,0,0,1,0,1,0,0,43
668,28,4.6,26.469003,80.316344,26.539003,80.386344,18022022,235500,0,3,0,0,1,0,0,0,0,24
148,28,5.0,17.450851,78.379347,17.510851,78.439347,1032022,214000,215500,4,3,2,2,0,0,0,1,17
746,35,4.8,11.02091,76.940432,11.05091,76.970432,3032022,182500,184000,1,1,0,3,0,1,0,1,20
598,26,4.9,22.725835,75.887648,22.855835,76.017648,25032022,181000,182500,1,1,0,1,0,1,0,0,15
564,36,4.6,13.02978,80.208812,13.05978,80.238812,17032022,184000,185000,2,1,0,3,0,1,0,1,28
747,37,4.6,22.753659,75.903365,22.863659,76.013365,18032022,215500,220000,1,3,2,3,2,0,0,1,27
406,25,4.6,17.45971,78.368855,17.50971,78.418855,30032022,183500,185000,6,1,2,0,0,1,0,1,26
490,35,4.6,23.184992,77.417227,23.294992,77.527227,12022022,183000,184000,2,1,0,3,0,1,0,1,36
262,25,4.6,19.12663,72.829976,19.20663,72.909976,27032022,233500,234500,4,0,1,0,0,0,0,0,14
228,24,4.9,27.163303,78.057044,27.183303,78.077044,11022022,90000,90500,6,0,2,3,1,1,0,1,16
505,25,4.7,23.351058,85.325731,23.381058,85.355731,21032022,180000,181500,2,1,0,0,0,0,0,1,22
37,23,5.0,17.451976,78.385883,17.471976,78.405883,3042022,111000,111500,1,2,2,2,1,0,0,0,14
346,24,4.9,11.003681,76.975525,11.063681,77.035525,7032022,232500,233000,5,0,2,1,2,0,0,0,17
748,35,4.7,19.22384,72.841347,19.27384,72.891347,19032022,173500,174000,2,1,2,0,2,0,0,0,15
231,21,4.6,22.307898,73.167788,22.367898,73.227788,26032022,175000,180500,4,1,0,0,0,1,0,0,20
327,21,5.0,21.183434,72.814492,21.263434,72.894492,12032022,220000,220500,6,3,0,3,0,1,0,1,28
749,37,4.8,25.450377,81.834236,25.470377,81.854236,15022022,100000,101000,1,0,2,1,1,0,0,1,18
750,38,4.1,26.463504,80.372929,26.533504,80.442929,16022022,195500,200000,6,3,0,2,0,1,0,1,50
532,33,4.9,17.41233,78.449654,17.49233,78.529654,14032022,230000,231500,4,0,1,2,0,0,0,0,18
751,27,4.1,0.0,0.0,0.11,0.11,6042022,210000,211500,3,3,1,3,1,1,0,1,44
752,26,4.5,12.975996,80.221898,13.065996,80.311898,6032022,193000,193500,4,3,1,3,1,0,0,0,17
284,25,4.8,19.178321,72.834715,19.258321,72.914715,14032022,231500,232000,2,0,2,1,1,1,0,1,21
434,35,4.5,18.636215,73.751081,18.706215,73.821081,31032022,225500,230500,4,0,2,0,2,0,0,0,27
226,29,4.9,13.054347,80.257221,13.184347,80.387221,6032022,232000,233500,6,0,0,0,0,0,0,0,21
469,29,4.9,18.994049,72.825203,19.054049,72.885203,28032022,173000,174500,4,1,1,0,0,1,0,1,29
753,25,4.5,22.310329,73.169083,22.370329,73.229083,9032022,213500,214000,1,3,2,1,0,0,0,1,11
3,31,4.9,11.003669,76.976494,11.023669,76.996494,28032022,113500,114000,1,2,2,3,2,1,0,1,21
165,26,4.1,13.026286,80.275235,13.086286,80.335235,1042022,232500,234000,5,0,0,3,0,0,0,0,22
341,22,4.7,12.906229,77.596791,12.946229,77.636791,30032022,143000,144000,3,2,0,3,0,0,0,1,26
480,26,4.7,23.374878,85.335739,23.454878,85.415739,12032022,183500,184500,6,1,1,0,1,1,0,1,23
572,29,4.6,21.186608,72.794136,21.256608,72.864136,2042022,212000,212500,2,3,2,3,2,1,0,1,30
38,33,4.5,12.972532,77.608179,13.022532,77.658179,15032022,210000,211500,1,3,2,0,2,0,0,1,22
720,22,4.7,22.75004,75.902847,22.88004,76.032847,2042022,231500,232500,3,0,1,0,0,1,0,0,28
564,29,4.9,13.02978,80.208812,13.05978,80.238812,15032022,182000,183000,5,1,1,0,0,1,0,1,26
187,24,4.8,13.086438,80.220672,13.176438,80.310672,20032022,172500,173500,6,1,1,1,1,1,0,1,23
